project_id,project_title,project_description,research_domain,project_type,budget_range,duration_months,team_expertise,location,equipment_name,equipment_category,methodology_name,methodology_type,skill_required,tool_name,tool_category
PRJ_B0D19E,Multi-Modal Embedded Systems Assessment System,RF front-end design for a 2.4 GHz IoT transceiver with noise figure optimization and on-PCB antenna integration. Data privacy and security considerations are incorporated into the design.,Electronics,Experimental,1L-5L,18,"Programming, Electronics, Electronics","Coimbatore, Tamil Nadu",CRO (Cathode Ray Oscilloscope),Lab Instrument,,,,,
PRJ_904BFB,Data-Driven Fpga Optimization Framework,RF front-end design for a 2.4 GHz IoT transceiver with noise figure optimization and on-PCB antenna integration. The methodology includes a rigorous statistical validation framework.,Electronics,Mixed,5L-20L,6,"Electronics, Programming, Biology","Chennai, Tamil Nadu",Arduino Mega,Computing,Thermal Analysis,Experimental,Programming,LabVIEW,Visualization
PRJ_904BFB,Data-Driven Fpga Optimization Framework,RF front-end design for a 2.4 GHz IoT transceiver with noise figure optimization and on-PCB antenna integration. The methodology includes a rigorous statistical validation framework.,Electronics,Mixed,5L-20L,6,"Electronics, Programming, Biology","Chennai, Tamil Nadu",Function Generator,Lab Instrument,Eye Diagram Analysis,Analytical,Electronics,MATLAB/Simulink,Simulation
PRJ_904BFB,Data-Driven Fpga Optimization Framework,RF front-end design for a 2.4 GHz IoT transceiver with noise figure optimization and on-PCB antenna integration. The methodology includes a rigorous statistical validation framework.,Electronics,Mixed,5L-20L,6,"Electronics, Programming, Biology","Chennai, Tamil Nadu",Digital Multimeter,Lab Instrument,Hardware-in-Loop Simulation,Computational,Electronics,Eagle PCB,Design
PRJ_904BFB,Data-Driven Fpga Optimization Framework,RF front-end design for a 2.4 GHz IoT transceiver with noise figure optimization and on-PCB antenna integration. The methodology includes a rigorous statistical validation framework.,Electronics,Mixed,5L-20L,6,"Electronics, Programming, Biology","Chennai, Tamil Nadu",STM32 Nucleo Board,Computing,Finite Element Analysis,Computational,Programming,Xilinx Vivado,Design
PRJ_904BFB,Data-Driven Fpga Optimization Framework,RF front-end design for a 2.4 GHz IoT transceiver with noise figure optimization and on-PCB antenna integration. The methodology includes a rigorous statistical validation framework.,Electronics,Mixed,5L-20L,6,"Electronics, Programming, Biology","Chennai, Tamil Nadu",Oscilloscope (4-channel),Lab Instrument,,,,Python,Programming
PRJ_904BFB,Data-Driven Fpga Optimization Framework,RF front-end design for a 2.4 GHz IoT transceiver with noise figure optimization and on-PCB antenna integration. The methodology includes a rigorous statistical validation framework.,Electronics,Mixed,5L-20L,6,"Electronics, Programming, Biology","Chennai, Tamil Nadu",Power Supply (Variable),Lab Instrument,,,,,
PRJ_581C18,IoT-Based Signal Processing System for Iot Hardware Analysis,Development of an energy harvesting circuit for piezoelectric sensors in structural health monitoring with autonomous power management. Results will be validated against publicly available benchmark datasets.,Electronics,Experimental,<1L,18,"Embedded Systems, Electronics, Biology","Lucknow, Uttar Pradesh",Function Generator,Lab Instrument,VLSI RTL Design,Experimental,Electronics,LTSpice,Simulation
PRJ_581C18,IoT-Based Signal Processing System for Iot Hardware Analysis,Development of an energy harvesting circuit for piezoelectric sensors in structural health monitoring with autonomous power management. Results will be validated against publicly available benchmark datasets.,Electronics,Experimental,<1L,18,"Embedded Systems, Electronics, Biology","Lucknow, Uttar Pradesh",3D Printer (FDM),Fabrication,Finite Element Analysis,Computational,Embedded Systems,Python,Programming
PRJ_581C18,IoT-Based Signal Processing System for Iot Hardware Analysis,Development of an energy harvesting circuit for piezoelectric sensors in structural health monitoring with autonomous power management. Results will be validated against publicly available benchmark datasets.,Electronics,Experimental,<1L,18,"Embedded Systems, Electronics, Biology","Lucknow, Uttar Pradesh",RF Signal Generator,Lab Instrument,Monte Carlo Fault Simulation,Computational,Electronics,KiCad,Design
PRJ_581C18,IoT-Based Signal Processing System for Iot Hardware Analysis,Development of an energy harvesting circuit for piezoelectric sensors in structural health monitoring with autonomous power management. Results will be validated against publicly available benchmark datasets.,Electronics,Experimental,<1L,18,"Embedded Systems, Electronics, Biology","Lucknow, Uttar Pradesh",Power Supply (Variable),Lab Instrument,,,,Cadence Virtuoso,Design
PRJ_581C18,IoT-Based Signal Processing System for Iot Hardware Analysis,Development of an energy harvesting circuit for piezoelectric sensors in structural health monitoring with autonomous power management. Results will be validated against publicly available benchmark datasets.,Electronics,Experimental,<1L,18,"Embedded Systems, Electronics, Biology","Lucknow, Uttar Pradesh",FPGA Board (Xilinx Artix-7),Computing,,,,MATLAB/Simulink,Simulation
PRJ_581C18,IoT-Based Signal Processing System for Iot Hardware Analysis,Development of an energy harvesting circuit for piezoelectric sensors in structural health monitoring with autonomous power management. Results will be validated against publicly available benchmark datasets.,Electronics,Experimental,<1L,18,"Embedded Systems, Electronics, Biology","Lucknow, Uttar Pradesh",Soldering Station,Fabrication,,,,,
PRJ_581C18,IoT-Based Signal Processing System for Iot Hardware Analysis,Development of an energy harvesting circuit for piezoelectric sensors in structural health monitoring with autonomous power management. Results will be validated against publicly available benchmark datasets.,Electronics,Experimental,<1L,18,"Embedded Systems, Electronics, Biology","Lucknow, Uttar Pradesh",Oscilloscope (4-channel),Lab Instrument,,,,,
PRJ_FAE928,Real-Time Fpga Monitoring with Iot Hardware,RF front-end design for a 2.4 GHz IoT transceiver with noise figure optimization and on-PCB antenna integration. The methodology includes a rigorous statistical validation framework.,Electronics,Mixed,1L-5L,6,"Programming, Electronics, Electronics","Hyderabad, Telangana",Oscilloscope (4-channel),Lab Instrument,VLSI RTL Design,Experimental,Embedded Systems,Python,Programming
PRJ_FAE928,Real-Time Fpga Monitoring with Iot Hardware,RF front-end design for a 2.4 GHz IoT transceiver with noise figure optimization and on-PCB antenna integration. The methodology includes a rigorous statistical validation framework.,Electronics,Mixed,1L-5L,6,"Programming, Electronics, Electronics","Hyderabad, Telangana",Power Supply (Variable),Lab Instrument,Thermal Analysis,Experimental,Electronics,Cadence Virtuoso,Design
PRJ_FAE928,Real-Time Fpga Monitoring with Iot Hardware,RF front-end design for a 2.4 GHz IoT transceiver with noise figure optimization and on-PCB antenna integration. The methodology includes a rigorous statistical validation framework.,Electronics,Mixed,1L-5L,6,"Programming, Electronics, Electronics","Hyderabad, Telangana",FPGA Board (Xilinx Artix-7),Computing,Monte Carlo Fault Simulation,Computational,Embedded Systems,MATLAB/Simulink,Simulation
PRJ_FAE928,Real-Time Fpga Monitoring with Iot Hardware,RF front-end design for a 2.4 GHz IoT transceiver with noise figure optimization and on-PCB antenna integration. The methodology includes a rigorous statistical validation framework.,Electronics,Mixed,1L-5L,6,"Programming, Electronics, Electronics","Hyderabad, Telangana",Digital Multimeter,Lab Instrument,LTSpice Circuit Simulation,Computational,Embedded Systems,Xilinx Vivado,Design
PRJ_FAE928,Real-Time Fpga Monitoring with Iot Hardware,RF front-end design for a 2.4 GHz IoT transceiver with noise figure optimization and on-PCB antenna integration. The methodology includes a rigorous statistical validation framework.,Electronics,Mixed,1L-5L,6,"Programming, Electronics, Electronics","Hyderabad, Telangana",CRO (Cathode Ray Oscilloscope),Lab Instrument,,,,,
PRJ_BF7279,Data-Driven Power Electronics Optimization Framework,Design and fabrication of a low-power FPGA-based real-time signal processing core for radar pulse compression with 200 MHz bandwidth. The system is designed for deployment in resource-constrained environments.,Electronics,Experimental,5L-20L,18,"Biology, Electronics, Electronics","Hyderabad, Telangana",RF Signal Generator,Lab Instrument,Thermal Analysis,Experimental,Programming,Xilinx Vivado,Design
PRJ_BF7279,Data-Driven Power Electronics Optimization Framework,Design and fabrication of a low-power FPGA-based real-time signal processing core for radar pulse compression with 200 MHz bandwidth. The system is designed for deployment in resource-constrained environments.,Electronics,Experimental,5L-20L,18,"Biology, Electronics, Electronics","Hyderabad, Telangana",Soldering Station,Fabrication,Eye Diagram Analysis,Analytical,Programming,Eagle PCB,Design
PRJ_BF7279,Data-Driven Power Electronics Optimization Framework,Design and fabrication of a low-power FPGA-based real-time signal processing core for radar pulse compression with 200 MHz bandwidth. The system is designed for deployment in resource-constrained environments.,Electronics,Experimental,5L-20L,18,"Biology, Electronics, Electronics","Hyderabad, Telangana",Function Generator,Lab Instrument,,,,Altium Designer,Design
PRJ_BF7279,Data-Driven Power Electronics Optimization Framework,Design and fabrication of a low-power FPGA-based real-time signal processing core for radar pulse compression with 200 MHz bandwidth. The system is designed for deployment in resource-constrained environments.,Electronics,Experimental,5L-20L,18,"Biology, Electronics, Electronics","Hyderabad, Telangana",PCB Prototyping Machine,Fabrication,,,,,
PRJ_BF7279,Data-Driven Power Electronics Optimization Framework,Design and fabrication of a low-power FPGA-based real-time signal processing core for radar pulse compression with 200 MHz bandwidth. The system is designed for deployment in resource-constrained environments.,Electronics,Experimental,5L-20L,18,"Biology, Electronics, Electronics","Hyderabad, Telangana",Oscilloscope (4-channel),Lab Instrument,,,,,
PRJ_BF7279,Data-Driven Power Electronics Optimization Framework,Design and fabrication of a low-power FPGA-based real-time signal processing core for radar pulse compression with 200 MHz bandwidth. The system is designed for deployment in resource-constrained environments.,Electronics,Experimental,5L-20L,18,"Biology, Electronics, Electronics","Hyderabad, Telangana",Motor Driver Module,Computing,,,,,
PRJ_BF7279,Data-Driven Power Electronics Optimization Framework,Design and fabrication of a low-power FPGA-based real-time signal processing core for radar pulse compression with 200 MHz bandwidth. The system is designed for deployment in resource-constrained environments.,Electronics,Experimental,5L-20L,18,"Biology, Electronics, Electronics","Hyderabad, Telangana",Spectrum Analyzer,Lab Instrument,,,,,
PRJ_76766F,Smart Rf Circuit Prediction Using Mems Sensor,VLSI implementation of a fast Fourier transform accelerator using pipelined Cooley-Tukey algorithm in 28nm CMOS technology. Results will be validated against publicly available benchmark datasets.,Electronics,Mixed,1L-5L,24,"Biology, Embedded Systems, Electronics","Pune, Maharashtra",RF Signal Generator,Lab Instrument,Regression Testing (Hardware),Experimental,Programming,MATLAB/Simulink,Simulation
PRJ_76766F,Smart Rf Circuit Prediction Using Mems Sensor,VLSI implementation of a fast Fourier transform accelerator using pipelined Cooley-Tukey algorithm in 28nm CMOS technology. Results will be validated against publicly available benchmark datasets.,Electronics,Mixed,1L-5L,24,"Biology, Embedded Systems, Electronics","Pune, Maharashtra",Soldering Station,Fabrication,Thermal Analysis,Experimental,Electronics,Proteus,Simulation
PRJ_76766F,Smart Rf Circuit Prediction Using Mems Sensor,VLSI implementation of a fast Fourier transform accelerator using pipelined Cooley-Tukey algorithm in 28nm CMOS technology. Results will be validated against publicly available benchmark datasets.,Electronics,Mixed,1L-5L,24,"Biology, Embedded Systems, Electronics","Pune, Maharashtra",CRO (Cathode Ray Oscilloscope),Lab Instrument,,,,KiCad,Design
PRJ_76766F,Smart Rf Circuit Prediction Using Mems Sensor,VLSI implementation of a fast Fourier transform accelerator using pipelined Cooley-Tukey algorithm in 28nm CMOS technology. Results will be validated against publicly available benchmark datasets.,Electronics,Mixed,1L-5L,24,"Biology, Embedded Systems, Electronics","Pune, Maharashtra",PCB Prototyping Machine,Fabrication,,,,,
